Date,Franklin India Bluechip Fund - (G),Franklin India Opportunities Fund - (G),HDFC Large Cap Fund (G),HDFC Top 200 Fund (G),ICICI Pru Top 100 Fund - (G),ICICI Pru Top 200 Fund - (G),LIC NOMURA MF Equity Fund - (G),Sundaram Growth Fund - (G),Tata Pure Equity Fund - (G),UTI-Equity Fund (G),UTI-MasterPlus (G),UTI-Mastershare (G),UTI-Top 100 Fund (G)
01-11-2002,0.0859006945948,0.0448835795617,0.0586683201179,0.142955874571,-0.0110717076535,0.0827023056252,0.0338608449745,0.0894091526977,-0.112263114884,0.0388322859141,0.0154155416154,0.0340600140799,0.130585460156
01-12-2002,0.092479875809,-0.0062099043749,0.0268731616812,0.136281687866,0.0161812766285,0.163512660111,0.000253412569234,0.0441954164698,-0.0893965435671,0.0407014933933,-0.00266133455692,0.0101200654079,0.110670488361
01-01-2003,0.198490545111,-0.0102334052127,0.0211624789797,0.243368967167,0.0784836604829,0.212783479484,0.0738614966979,0.118259235694,0.00694143111253,0.139432866537,0.0918545576157,0.0127035200044,0.16805740387
01-02-2003,0.0703424435796,-0.115867432906,-0.051916134791,0.117517725262,-0.0690063305657,0.103067848793,-0.0877376711837,-0.0220151820411,-0.142169647184,-0.0129829189819,0.00200382700256,0.00990595264549,0.0760008777761
01-03-2003,-0.103542814388,-0.163621677743,-0.215064244181,-0.0196369706555,-0.186746120632,0.0702959065038,-0.169101035983,-0.138542159762,-0.233211480498,-0.123502501083,-0.13889221476,-0.141330895076,-0.0914529128691
01-04-2003,-0.149699130314,-0.221521786874,-0.254092030877,-0.135890197265,-0.223049805361,-0.021015886275,-0.22639991606,-0.197793775173,-0.294893800972,-0.192688037195,-0.183830872264,-0.154335850594,-0.169589351946
01-05-2003,-0.0631900493985,-0.286925948143,-0.290185377991,-0.0410431507657,-0.180180619299,0.00320172864149,-0.207359126058,-0.139569253287,-0.22618855186,-0.168848002745,-0.144228764077,-0.137377461419,-0.113824518483
01-06-2003,0.165954116033,-0.144540115116,-0.00605217709704,0.266871707441,0.0710310511028,0.223025464082,0.0342740375665,0.140790369522,0.0245638808131,0.00261222892581,0.0460063977576,0.0677497986106,0.109558329743
01-07-2003,0.222675481403,-0.0365445804537,0.0856887967361,0.312622001181,0.0832459645839,0.233967003861,0.0947832770432,0.124387367337,0.13804719861,0.040731668646,0.0831989457328,0.0846259061283,0.141286699815
01-08-2003,0.412013019046,0.226420237294,0.296755150711,0.470880279172,0.361066272902,0.548391752655,0.310457002241,0.37966098847,0.328702841687,0.245598092829,0.316108975527,0.295221554159,0.335011841196
01-09-2003,0.491100232359,0.248565883741,0.399746226301,0.543663696039,0.429306085525,0.622748131232,0.388247108371,0.469672364984,0.439898475337,0.338360363418,0.404703207661,0.368468904417,0.417498321362
01-10-2003,0.776468916324,0.416033346391,0.555199291956,0.787309280946,0.68753280197,0.905114165982,0.55848745211,0.646005295939,0.66749295996,0.5443690411,0.620817244439,0.613769494714,0.638041067253
01-11-2003,0.916968097238,0.555988678645,0.664858179279,0.87682666358,0.771600488168,0.974290356268,0.688774958749,0.803157746403,0.782583164342,0.671713103008,0.741092575289,0.743590424564,0.735448946088
01-12-2003,0.932936539819,0.564698906329,0.616890453111,0.879141977411,0.74942088694,0.954695300682,0.635884159253,0.819317001944,0.820677812393,0.670752768558,0.749659712118,0.714814047969,0.76494395918
01-01-2004,0.948836869749,0.619022588346,0.716272674469,0.92433285922,0.819637867815,1.09763023624,0.700156902215,0.902324215962,0.902660649904,0.731424372152,0.800697012796,0.756578904866,0.842642825961
01-02-2004,1.02197254611,0.620201822703,0.671224345709,0.889697322914,0.879028617109,0.953764020021,0.717305830329,0.816872183263,0.912948320818,0.726227558147,0.761998244082,0.744489698485,0.824635684089
01-03-2004,1.05142574551,0.594574414913,0.699209471052,0.891679334467,0.910344980358,0.934263192121,0.729278833202,0.852075635707,0.97533417284,0.449701222259,0.783127918257,0.805924815491,0.774293213817
01-04-2004,1.18910856621,0.727830874047,0.856551546286,1.02763016607,0.927272660119,1.01636891779,0.92117414105,1.01067122022,1.11520615187,0.543431029322,0.910206818853,0.897169834725,0.965357707239
01-05-2004,1.1478546077,0.933958848394,0.735255178051,0.986957180674,0.880244730506,0.966696702287,0.962445001755,1.01103538433,1.08653153822,0.568426877062,0.910726475681,0.978495247851,0.990906592454
01-06-2004,0.569544965737,0.552566285908,0.398607968301,0.479493132308,0.340523352214,0.448411803092,0.411280350651,0.49758965867,0.583671638424,0.284937960219,0.441145732431,0.472576124968,0.430309060321
01-07-2004,0.497301144515,0.507388092589,0.326913840736,0.41682509208,0.276358189657,0.383796536012,0.325820183794,0.445229857131,0.46317438573,0.190978269818,0.360705570727,0.401032479009,0.345205376412
01-08-2004,0.454381411477,0.438330851722,0.298484953093,0.41686135385,0.262518892294,0.342538000822,0.307992491906,0.433554570991,0.451276091517,0.173462852583,0.337264293103,0.375970974719,0.344890301317
01-09-2004,0.349572417456,0.367620876255,0.189226309762,0.303238285425,0.170423987187,0.273351099513,0.182946138908,0.334825840522,0.376393581975,0.0664838634373,0.218762634555,0.275008968338,0.235976801872
01-10-2004,0.387894813814,0.332410665008,0.254216133578,0.341037007694,0.192901867047,0.272338332425,0.223780728622,0.390765531347,0.401898769568,0.116854308843,0.281126850978,0.298159433377,0.270727487382
01-11-2004,0.245267191488,0.283561984958,0.166119962939,0.2500530007,0.0939122939187,0.18299668233,0.0723714850821,0.270093622031,0.288988601172,0.0242045468959,0.158782659744,0.195059762878,0.181077231563
01-12-2004,0.265872169265,0.234023933711,0.21432734266,0.275278348574,0.10983467663,0.186394972695,0.106377155913,0.278959230894,0.282380071382,0.036943983017,0.162319356275,0.237470764301,0.180764623409
01-01-2005,0.191121241251,0.198960084156,0.152823122761,0.219786788873,0.0624360012595,0.154000599565,0.0441458818232,0.230497239973,0.221757045666,-0.0385043972882,0.114451586401,0.180331994188,0.112285759857
01-02-2005,0.18698431629,0.290661109346,0.18870006335,0.227408304604,0.0765186022921,0.216426027702,0.0395600738193,0.273681491079,0.297708948447,0.00221577328084,0.156174396279,0.202953001734,0.145207221852
01-03-2005,0.152912274979,0.278288900754,0.214572858209,0.25843688221,0.0973706105154,0.215265830465,0.0148905457654,0.26129704326,0.256575520491,0.244318653654,0.158526191215,0.161697356909,0.175589397736
01-04-2005,0.141853676983,0.285002583703,0.185828292767,0.261690908717,0.156520643683,0.24756032437,0.00251406176151,0.239326152269,0.282209264005,0.237301678588,0.139780987958,0.149208404173,0.130777942342
01-05-2005,0.0450892045616,0.230532222948,0.240423755949,0.138924986525,0.0581232477547,0.156598608855,-0.0919033433994,0.11426559206,0.210893035796,0.15760868753,0.0550377056681,0.0491787980847,0.0513752878991
01-06-2005,0.429689908937,0.751559578353,0.717827759103,0.648395579907,0.540128831843,0.665518908122,0.303285598883,0.541456939149,0.806842716749,0.657769499009,0.471220428747,0.452191965269,0.530443817015
01-07-2005,0.472510067799,0.738835171609,0.719295771907,0.67676849089,0.599647724123,0.693626989736,0.340767201136,0.623537322321,0.841091286203,0.407061929712,0.497170951707,0.480444626985,0.533368693366
01-08-2005,0.520165937673,0.796110239775,0.746316220335,0.678136455277,0.631896423701,0.739546135145,0.398160055866,0.632375031883,0.849542208354,0.41572792675,0.519106857303,0.520962236138,0.539551620791
01-09-2005,0.572732792402,0.867613312882,0.796470901216,0.720387154605,0.688207388402,0.776401059478,0.492891556393,0.667732921872,0.876392532114,0.443121082591,0.575419305191,0.560961108741,0.585469961685
01-10-2005,0.569162137678,0.695970532757,0.796832967795,0.731431961372,0.67346801589,0.754750338053,0.441462032258,0.651112401119,0.855112615488,0.426890148619,0.55565126559,0.577851746766,0.549211540221
01-11-2005,0.399637504798,0.423029805213,0.465957740864,0.540096860341,0.455754491835,0.432079544023,0.192811150154,0.405281410366,0.501629304652,0.242536814366,0.342477698719,0.357136524814,0.317405424299
01-12-2005,0.419622134802,0.455880172841,0.497095785699,0.562944047692,0.489078013086,0.459816326756,0.23706770567,0.436838264663,0.511300928708,0.286496945958,0.382161462554,0.376046056401,0.350147430385
01-01-2006,0.371350127434,0.412993887175,0.437041810203,0.536730262174,0.443653339324,0.43002701494,0.196588344383,0.395956383691,0.45709768493,0.231659491519,0.332597369328,0.304416140444,0.291338031676
01-02-2006,0.483453617757,0.495227670379,0.5752456525,0.672740928325,0.588322301879,0.569849820912,0.336629790517,0.539092214907,0.58842011772,0.335334015345,0.454349011118,0.388918923139,0.395636999986
01-03-2006,0.545988733848,0.591532681891,0.606605164084,0.692788658182,0.59257926583,0.624077505432,0.408211424056,0.574910517203,0.632008636314,0.354281041302,0.498839567968,0.419331753668,0.45227847007
01-04-2006,0.676460475967,0.742860867083,0.760130797691,0.806133538081,0.710942184322,0.760229618522,0.504911501696,0.728791915146,0.768281333884,0.46359116478,0.685872967063,0.583735130469,0.619450863499
01-05-2006,1.02182718008,0.965580939219,0.940307101898,1.15693466538,1.15980663378,1.0587328555,0.751769239428,1.04686370096,0.991130744226,0.544070656408,0.97059434231,0.771205577795,0.847642024873
01-06-2006,0.400247815854,0.369712997511,0.343525946426,0.463718031511,0.441180354576,0.474092687854,0.203917702917,0.397684886788,0.362629774885,0.182086785342,0.376887856218,0.244974367273,0.322956944976
01-07-2006,0.366612544092,0.298633899886,0.29618610072,0.418740862449,0.40186686139,0.399223111129,0.161028638806,0.367573754725,0.352756968677,0.240355422279,0.339124708458,0.207391270031,0.303861486805
01-08-2006,0.296669505055,0.227938447673,0.242189531504,0.368420766215,0.323181629354,0.313301201995,0.0757461358201,0.286489536118,0.271329768315,0.180352239351,0.273058229934,0.146892878499,0.212189375432
01-09-2006,0.332436689422,0.244921559983,0.279763607468,0.411978351714,0.352985038598,0.334845753948,0.0884256238892,0.313149332541,0.286186043735,0.208478737597,0.30631688297,0.201319912911,0.261590354249
01-10-2006,0.316230156537,0.321911723416,0.251613685271,0.37247010912,0.338131907326,0.332085655534,0.0954785075992,0.305641321551,0.27099577493,0.198383060011,0.317963972691,0.175472585311,0.248321936293
01-11-2006,0.52039075996,0.492939409467,0.420040122709,0.537060718476,0.515931752991,0.569518007602,0.292337952628,0.462688091947,0.450621590097,0.355300563837,0.502882884123,0.362091087296,0.453055646241
01-12-2006,0.44206643462,0.468194049882,0.352080140944,0.472527241746,0.457346693936,0.505154564628,0.261868244544,0.391065246413,0.396875969685,0.276743993866,0.467871465054,0.301752475722,0.411272715309
01-01-2007,0.406578650802,0.406049553056,0.282123198304,0.363190288473,0.376815368948,0.433507841659,0.22276698807,0.356030928546,0.353329308021,0.188773957293,0.401532096817,0.23986781921,0.319354699036
01-02-2007,0.361956950269,0.381959309823,0.252933432538,0.336784779451,0.329424646339,0.374681895076,0.19929260247,0.30288955473,0.284124987716,0.157514421386,0.368839349016,0.241944944591,0.282607926667
01-03-2007,0.129148611121,0.169104690602,0.088471644735,0.126925855222,0.152634450074,0.177904292347,-0.00560177395555,0.0943018845867,0.105572694635,-0.0215817640695,0.1772152728,0.0731172708756,0.091421881064
01-04-2007,0.0418552101,0.0796764975855,-0.0274999433493,0.0207639475795,0.0443469189794,0.0648905993296,-0.0832935087328,-0.0470091287365,0.000713856508059,-0.15269105231,0.0386880797573,-0.0346431798337,-0.0228928201159
01-05-2007,0.0655145230094,0.0539907674797,0.00256090042544,0.0818694611325,0.049952560518,0.072987082956,-0.0318125353535,-0.033243117445,0.00713430965568,-0.0631632276251,0.0516239081876,0.0467683582021,0.00464841554608
01-06-2007,0.504397935757,0.418972835926,0.391995664514,0.5039481695,0.490580488317,0.49716623662,0.277957981569,0.373902146507,0.48425899338,0.296569859794,0.455929773323,0.474432673406,0.368689991071
01-07-2007,0.494792438449,0.506453841473,0.473863965007,0.494759831905,0.462102006687,0.56450065192,0.302228922245,0.382724528523,0.510982484016,0.37647443636,0.471664479755,0.512408089644,0.391000052206
01-08-2007,0.517800680346,0.44058195494,0.4575354574,0.502922284564,0.46510257081,0.529786744957,0.354575915299,0.417575834952,0.576407260863,0.363263198075,0.495598353069,0.532708521565,0.425552556093
01-09-2007,0.414152288284,0.330072586372,0.352432342489,0.415126272669,0.375174461602,0.426249203457,0.278973601528,0.349089822445,0.486671026787,0.265320553238,0.412298605774,0.433200327071,0.333328462709
01-10-2007,0.468828798877,0.379728005295,0.405508404176,0.472893149937,0.442554691997,0.459391121556,0.36963981831,0.420147115583,0.54141685462,0.327511339292,0.442789021853,0.496617739054,0.408441948823
01-11-2007,0.49935141771,0.404384826771,0.452811912647,0.533167205687,0.498404296641,0.499624615896,0.43593499593,0.498274109036,0.584411930318,0.416138103725,0.496872794541,0.539729527155,0.463391393205
01-12-2007,0.441326914626,0.324698004579,0.348928003326,0.433618739437,0.377435210615,0.441363339628,0.408933100725,0.480804283217,0.505291637798,0.33758236814,0.366079293168,0.431712975762,0.370827142525
01-01-2008,0.514463027331,0.484086181544,0.509599740909,0.563720464422,0.465470995495,0.558611280919,0.495015527903,0.581816253774,0.633057256961,0.498556733905,0.469072917303,0.542134005163,0.519085182871
01-02-2008,0.204146672385,0.157335495904,0.118606560839,0.27914275335,0.16113724713,0.178702706234,0.192497176673,0.219686064746,0.270741695376,0.197113351263,0.20076593407,0.276323810826,0.217099012034
01-03-2008,0.297654212865,0.279738841813,0.189268824478,0.367458482795,0.225668235568,0.220666542972,0.299794994744,0.317189940778,0.336783899977,0.294049061854,0.286880697751,0.348621729773,0.292111280776
01-04-2008,0.131574806342,0.0998482874093,0.0462686956952,0.189215528764,0.101090027927,0.0699915847782,0.104951684381,0.177490304602,0.167331157655,0.178414513575,0.0969905593289,0.165636537422,0.116644087888
01-05-2008,0.150777899605,0.158339244108,0.0879345757015,0.210776438009,0.112340196966,0.0709636889692,0.143419761111,0.21049782203,0.187186449309,0.190602698123,0.119125898377,0.187118672817,0.152413717047
01-06-2008,0.0351447360418,0.0441407776877,-0.0105437698245,0.0949796947787,0.0165277243979,-0.0426143374694,0.0712471774606,0.139055835101,0.102824548965,0.0719916714875,-0.000733597045072,0.0862429655406,0.0334979192667
01-07-2008,-0.17068187581,-0.139824249336,-0.206530196395,-0.0929515626372,-0.154030147081,-0.212382656809,-0.0623779403848,-0.0262966264464,-0.0925148179469,-0.105514041552,-0.181257696721,-0.0832367593824,-0.138166430085
01-08-2008,-0.0747904746962,-0.0684825116082,-0.11481095305,0.00468523612656,-0.0591721258472,-0.11083911497,0.0116331875036,0.0368262908279,-0.0264291980615,-0.0237966522265,-0.0927655052524,-0.010025443919,-0.0343447863665
01-09-2008,-0.0784319401589,-0.0967467474652,-0.132573608341,-0.00182684773968,-0.0900233744667,-0.121511911248,-0.0252390759756,0.00229678830813,-0.0459386012456,-0.0276802729131,-0.122259033637,-0.0288174286567,-0.0599759498718
01-10-2008,-0.237372473656,-0.250616821803,-0.291153107676,-0.161455011659,-0.274479802456,-0.265061895249,-0.163326750755,-0.193565425865,-0.231624671748,-0.211899287466,-0.284729031945,-0.193847611785,-0.200886037977
01-11-2008,-0.47613717871,-0.451397112834,-0.539832062536,-0.433254815536,-0.558795297707,-0.503194103286,-0.457403955501,-0.453818316317,-0.51540214512,-0.471526286161,-0.575990240131,-0.526392419253,-0.49161278863
01-12-2008,-0.548006282622,-0.533703225226,-0.607147097203,-0.491068277876,-0.598333816389,-0.563174801766,-0.551143343588,-0.563270314102,-0.569634722602,-0.534153285216,-0.629998713684,-0.580907267148,-0.543828611664
01-01-2009,-0.48558746136,-0.55892410935,-0.558020598054,-0.439956595376,-0.510579772328,-0.54793362849,-0.455433910816,-0.526610866084,-0.50058863912,-0.520575908925,-0.561928928622,-0.55073025392,-0.551000193083
01-02-2009,-0.438207172081,-0.502591920374,-0.506389878844,-0.413440436177,-0.445894965868,-0.486306403415,-0.395856112667,-0.492351167735,-0.456207494881,-0.457954734348,-0.519197958463,-0.485408802152,-0.484110533354
01-03-2009,-0.441536276857,-0.527088383131,-0.522918072422,-0.42757414298,-0.441216454021,-0.490280632944,-0.418431621773,-0.528003346159,-0.465383689001,-0.477471720571,-0.529986373533,-0.488246714196,-0.487168641869
01-04-2009,-0.26533488184,-0.352369206047,-0.352723986633,-0.247738251102,-0.280250247627,-0.312658738863,-0.253103912182,-0.396697828082,-0.314470721404,-0.324032614824,-0.360199997466,-0.309741285434,-0.328393057453
01-05-2009,-0.215714677421,-0.367951732536,-0.311135950988,-0.196378918725,-0.242416388798,-0.265251303614,-0.260868690085,-0.348762621286,-0.303245857073,-0.299182139575,-0.314362056991,-0.293637001303,-0.31413070986
01-06-2009,-0.00215081640833,-0.0835550232997,-0.053983662565,0.0338407312178,-0.034088369132,-0.0527829415301,0.00408671747186,-0.0878056667744,-0.0244259667167,-0.0600124229477,-0.0533731965162,-0.0607213676477,-0.0390940609979
01-07-2009,0.160873600774,0.043338612543,0.0683324326107,0.173910961551,0.0830414342278,0.0878449333008,0.0946573033978,0.0161085849016,0.0881826667555,0.0742653518724,0.0840798935612,0.0777721650746,0.0815685143384
01-08-2009,0.114965008776,0.0250575168641,0.0419769872291,0.142682531759,0.0491204683503,0.0605617934248,0.0484901853498,0.014902642303,0.0804956873802,0.0860382201155,0.0445593080834,0.051203463588,0.0259521340289
01-09-2009,0.109399388998,0.03736156528,0.0459456807319,0.132775691329,0.0656554271529,0.0644559673787,0.0631947815501,0.0365583869347,0.0826639960521,0.095693052077,0.0493107980113,0.0562265478235,0.0327653855384
01-10-2009,0.20975585657,0.144384473419,0.166086472511,0.238205843735,0.191241476089,0.20443132936,0.162806638446,0.148901210534,0.194183896291,0.222921364989,0.176364048324,0.200525204189,0.163942666101
01-11-2009,0.433935102193,0.323576857257,0.368722944786,0.451028241372,0.438326539059,0.466154874815,0.331342864711,0.294274663298,0.413654722137,0.476181275334,0.343878616591,0.392786043207,0.349751215033
01-12-2009,0.627869134534,0.501096987934,0.541455340586,0.628846219922,0.619534261358,0.644872529153,0.475208263689,0.464001343349,0.546875868357,0.71251110119,0.50103864859,0.621115374609,0.51033711411
01-01-2010,0.549801667051,0.426753154847,0.464936895624,0.535027635293,0.537315031195,0.552327018252,0.373723472445,0.379509212603,0.449870883751,0.624235219075,0.426193348626,0.548896612038,0.446769926842
01-02-2010,0.596104483099,0.442098945138,0.491938299155,0.580588904956,0.507628271565,0.553290506811,0.385828003335,0.448844403976,0.506416718258,0.61479659934,0.426849014816,0.522682506052,0.425035919941
01-03-2010,0.669861869686,0.480355277682,0.555731962349,0.636772637591,0.554288835448,0.623617456478,0.428831381785,0.494204317649,0.534478579522,0.656804012886,0.472915602977,0.570871155001,0.453669065857
01-04-2010,0.640744678584,0.473842450374,0.547012427933,0.60320852263,0.539330277483,0.60366288191,0.417673173419,0.506441216068,0.53654903795,0.634144325833,0.458902120611,0.560514670581,0.44737823865
01-05-2010,0.511816424848,0.373490827191,0.44176661246,0.498122173929,0.412924312116,0.509379087657,0.31932274803,0.409617851896,0.454778864875,0.530091372655,0.344328064263,0.447147685906,0.359621512117
01-06-2010,0.294413641311,0.0688397521018,0.188337698484,0.344090761082,0.14310448978,0.254529550309,-0.00057076529494,0.155144536492,0.259182780568,0.330257283291,0.0575145752322,0.201801699893,0.0427794595901
01-07-2010,0.319785699098,0.168491671024,0.274804444382,0.3822806452,0.245173234603,0.326963041418,0.152344967813,0.244073114484,0.392515407413,0.415983800027,0.159755687391,0.294667008457,0.164067108694
01-08-2010,0.289289170968,0.15142086719,0.239154296622,0.318830350405,0.206251835606,0.278597481443,0.0824215319822,0.168714609693,0.328246477297,0.296938729208,0.112702277331,0.206103805448,0.101896624322
01-09-2010,0.343828161317,0.211610973342,0.296062313979,0.390965004927,0.20488097981,0.295376746712,0.118554057665,0.217798803993,0.385456536665,0.309770252096,0.175850636598,0.264521384555,0.166384806394
01-10-2010,0.360401924143,0.211852861418,0.306382430502,0.394957280023,0.21798510558,0.309885806437,0.154568338385,0.221119343894,0.400389984401,0.322069710868,0.18652413768,0.271165844429,0.166051054613
01-11-2010,0.446795468019,0.337291215943,0.444192329336,0.513685702628,0.320440880898,0.413583034709,0.301302496122,0.365032302388,0.416958438136,0.427236327269,0.337160254349,0.378242470456,0.279829454208
01-12-2010,0.283046343369,0.144820129385,0.25459270628,0.327923613842,0.145333308429,0.220356856975,0.11812332266,0.227063667511,0.235446682987,0.238148841779,0.172767476561,0.189922401759,0.0954522403915
01-01-2011,0.276025427841,0.107581540432,0.212507132011,0.304328150993,0.157626008238,0.216381133781,0.12866975287,0.161404510801,0.195224435592,0.227268729037,0.145290519187,0.181236686834,0.0826116401047
01-02-2011,0.0828386253127,0.00536031368906,0.0309565125526,0.129295518455,0.0606176452463,0.0599489608739,0.00280636800381,0.0361978710084,-0.000739351032154,0.0671789656718,0.0362468870761,0.0554378819179,0.000494738227406
01-03-2011,0.103589511322,0.0339590736931,0.0113408747006,0.145883136754,0.0895896837,0.0743357220728,0.0309523933814,0.0422269174061,-8.73040721379e-05,0.0963984023723,0.0639872072151,0.0662556651925,0.0186967733926
01-04-2011,0.0723513318549,-0.0139596416399,-0.0232594614831,0.127995166575,0.045463160916,0.0676075690629,0.0154269417155,0.0212748392973,-0.0346710670203,0.100086136809,0.0582277324327,0.053059935401,0.018105742271
01-05-2011,0.0601441182935,-0.043486412757,-0.0473588361219,0.103658151949,0.0545028848008,0.0205980687475,-0.00854122492857,0.00838158642623,-0.0336829371452,0.0913189902413,0.0715069051999,0.0546724651312,-0.00487641138282
01-06-2011,0.125624445776,0.0407455481973,0.000191298160933,0.121031334888,0.0994924731477,0.0754569187872,0.0289296017222,0.0597179699079,0.00870854211881,0.118597193774,0.100811940965,0.100682471413,0.0754156356624
01-07-2011,0.0485637026268,-0.0386468638661,-0.0760307121046,0.0299707593422,0.0193360087801,-0.0174889389935,-0.0776267433796,-0.0340331585194,-0.0961781448758,0.0442710545561,0.012691462099,0.0154595491802,-0.00678035801643
01-08-2011,-0.0383061079237,-0.122463860035,-0.160503379808,-0.0542026793486,-0.0659760911705,-0.0980105997854,-0.127168185445,-0.103795613227,-0.166963346703,0.0180078253323,-0.0432462113155,-0.0313920957605,-0.0661538604918
01-09-2011,-0.215983696683,-0.31768922392,-0.348619930576,-0.263522307597,-0.226619692087,-0.250672228877,-0.283894296133,-0.337155857762,-0.318911161677,-0.165616070132,-0.217932593128,-0.202953862583,-0.251716107281
01-10-2011,-0.491405175525,-0.601659923921,-0.624561085341,-0.542945756108,-0.509588139199,-0.525043803973,-0.621278013194,-0.597336481893,-0.614390785868,-0.432685417926,-0.510119324619,-0.483201541539,-0.505104779431
01-11-2011,-0.336170200252,-0.505487149843,-0.556498542385,-0.44617212334,-0.328880522337,-0.414863650415,-0.467292265296,-0.47833112593,-0.462933183519,-0.363176198115,-0.394660467563,-0.375977614395,-0.38729598362
01-12-2011,-0.406006652465,-0.544593302057,-0.603619940843,-0.508152502818,-0.34709104447,-0.465353234579,-0.511547381609,-0.563602017269,-0.523743360861,-0.412762959928,-0.450321565085,-0.42012567779,-0.433421849643
01-01-2012,-0.541271692392,-0.62965781152,-0.689606184767,-0.602388301654,-0.506478265854,-0.593959194807,-0.656547875917,-0.642316270918,-0.588826667573,-0.526429184938,-0.562272103566,-0.561501935135,-0.513933063491
01-02-2012,-0.117037684973,-0.187813704373,-0.306589784997,-0.139431645666,-0.0574229653822,-0.144383722434,-0.220909496148,-0.174213930839,-0.200310704809,-0.129407544699,-0.166991219669,-0.169923690838,-0.176886120372
01-03-2012,-0.0844377458951,-0.164746517701,-0.23751132191,-0.105512605883,-0.047030300285,-0.122824323,-0.187196572509,-0.131510876112,-0.108330390774,-0.077199512932,-0.140871825873,-0.139795086795,-0.12569131776
01-04-2012,-0.184267719723,-0.263404975528,-0.31358692832,-0.187286125378,-0.110131516176,-0.218888470561,-0.288995874743,-0.211569875177,-0.194534245225,-0.16926511285,-0.21843965656,-0.259267198773,-0.272266939963
01-05-2012,-0.217925624569,-0.260680091454,-0.322086350552,-0.204959362725,-0.120780746519,-0.221430910588,-0.270092664556,-0.247613130903,-0.213240703654,-0.178705869231,-0.251568425982,-0.295065419615,-0.326217889112
01-06-2012,-0.285574033308,-0.337732205762,-0.381240033015,-0.268245889806,-0.156541523364,-0.28057258903,-0.324952368232,-0.314253079172,-0.285730669031,-0.244491655914,-0.303440512911,-0.353493384818,-0.371427327935
01-07-2012,-0.156489592289,-0.216282980477,-0.241951486444,-0.149424671338,-0.0613363550285,-0.150764762265,-0.183478119217,-0.189505125062,-0.135623261811,-0.118728019898,-0.17221204721,-0.198140915956,-0.210329413149
01-08-2012,-0.132127195252,-0.208280386778,-0.19596066652,-0.144831817841,-0.0546673245854,-0.121298719158,-0.168913861344,-0.18641004636,-0.0947419906755,-0.107650196118,-0.160498439008,-0.179280402178,-0.156920846449
01-09-2012,-0.0408220421645,-0.101706746304,-0.0480166994815,-0.0582306170595,0.0633560796022,-0.0161002057064,-0.0487379198108,-0.072906852041,0.0306035989057,0.0113760204299,-0.056953081986,-0.0763497143959,-0.0322116116732
01-10-2012,0.0733897152308,0.0561183262435,0.102993496062,0.0920327803013,0.1761097619,0.113584658667,0.0854399336832,0.0789739346107,0.140125386829,0.150596804895,0.0941841568792,0.0723179500209,0.115223851129
