0.0,0.108096628537,0.121689676831
0.01,0.110182659775,0.121689676831
0.02,0.112238619626,0.121689676831
0.03,0.114316237519,0.121689676831
0.04,0.116393321852,0.121689676831
0.05,0.118550545077,0.121601517112
0.06,0.120753777971,0.123280503608
0.07,0.122894584288,0.128658275522
0.08,0.124932660684,0.137041297326
0.09,0.126918208028,0.142710109137
0.1,0.129365338534,0.175581778882
0.11,0.131421409845,0.185149438262
0.12,0.133389166445,0.215828996028
0.13,0.13512130705,0.227473822887
0.14,0.136641059617,0.233328676189
0.15,0.137940160384,0.237177884041
0.16,0.139094946807,0.238409462347
0.17,0.140115903119,0.242622197449
0.18,0.140983415296,0.242622197449
0.19,0.141846050372,0.244914530033
0.2,0.142713085463,0.250476187588
0.21,0.143416535109,0.250476187588
0.22,0.144124399126,0.250476187588
0.23,0.144748558228,0.252763670253
0.24,0.145351577525,0.252763670253
0.25,0.145958693251,0.254244878847
0.26,0.146424127246,0.254244878847
0.27,0.146894224087,0.254244878847
0.28,0.147369361147,0.254244878847
0.29,0.14780402417,0.250358576066
0.3,0.148185518111,0.250358576066
0.31,0.148570464551,0.250358576066
0.32,0.148959080701,0.250358576066
0.33,0.149348111227,0.250358576066
0.34,0.149482010826,0.30029313691
0.35,0.149488068521,0.30029313691
0.36,0.149494185423,0.30029313691
0.37,0.149500266885,0.30029313691
0.38,0.149506354456,0.30029313691
0.39,0.149512502824,0.30029313691
0.4,0.149518712511,0.29683745188
0.41,0.149513523926,0.29683745188
0.42,0.149508376221,0.29683745188
0.43,0.149503269394,0.29683745188
0.44,0.149498203471,0.29683745188
0.45,0.149493111322,0.29683745188
0.46,0.149488006632,0.29683745188
0.47,0.149482943391,0.29683745188
0.48,0.149477922022,0.29683745188
0.49,0.149472942104,0.29683745188
0.5,0.149468004306,0.359570970231
0.51,0.149396235024,0.359570970231
0.52,0.149324566821,0.359570970231
0.53,0.149252999574,0.359570970231
0.54,0.149181532363,0.359570970231
0.55,0.149110165586,0.359570970231
0.56,0.149038324033,0.359570970231
0.57,0.148965864852,0.359570970231
0.58,0.148893505807,0.359570970231
0.59,0.148821247195,0.359570970231
0.6,0.148749088744,0.359570970231
0.61,0.148676853428,0.359570970231
0.62,0.148604717751,0.359570970231
0.63,0.148532078664,0.359570970231
0.64,0.14845893681,0.359570970231
0.65,0.148385895093,0.359570970231
0.66,0.148312953413,0.359570970231
0.67,0.148252263467,0.360293354335
0.68,0.148215934063,0.360293354335
0.69,0.148179639876,0.360293354335
0.7,0.148143380384,0.360293354335
0.71,0.148107155636,0.360293354335
0.72,0.148070965484,0.360293354335
0.73,0.148034809977,0.360293354335
0.74,0.147998689065,0.360293354335
0.75,0.147962602725,0.360293354335
0.76,0.147926550979,0.360293354335
0.77,0.147890533333,0.360293354335
0.78,0.147854550108,0.360293354335
0.79,0.147818600958,0.360293354335
0.8,0.147782686303,0.360293354335
0.81,0.147746805524,0.360293354335
0.82,0.147710959017,0.360293354335
0.83,0.147675146535,0.360293354335
0.84,0.147639167433,0.360293354335
0.85,0.147603122195,0.360293354335
0.86,0.147567110509,0.360293354335
0.87,0.147531132822,0.360293354335
0.88,0.147495188688,0.360293354335
0.89,0.147459278032,0.360293354335
0.9,0.147423400904,0.360293354335
0.91,0.147387557402,0.360293354335
0.92,0.147351747354,0.360293354335
0.93,0.147315970386,0.360293354335
0.94,0.147280226871,0.360293354335
0.95,0.147244516661,0.360293354335
0.96,0.147208839556,0.360293354335
0.97,0.147173195655,0.360293354335
0.98,0.147137584736,0.360293354335
0.99,0.147102006922,0.360293354335
1.0,0.147066461941,0.446824708254
